QKEY,COVIDMISINFO_W63.5,COVIDCREATE_W63.5,F_PARTYSUM_FINAL,F_IDEO,F_AGECAT,F_EDUCCAT,WEIGHT_W63.5,VOTEGEN_POST_W78,covid_misinfo_belief,trump_vote
201801145969.0,Not much,Not sure,Dem/Lean Dem,Moderate,30-49,College graduate+,0.2810777711996224,"Joe Biden, the Democrat",,0.0
201801145987.0,None at all,Was developed intentionally in a lab,Dem/Lean Dem,Liberal,65+,Some College,0.5641129158775838,"Joe Biden, the Democrat",1.0,0.0
201801146168.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Moderate,65+,H.S. graduate or less,0.950043510258741,"Howie Hawkins, the Green Party candidate",1.0,
201801146226.0,Not much,Not sure,Dem/Lean Dem,Liberal,65+,College graduate+,0.9149533884833876,"Joe Biden, the Democrat",,0.0
201801146258.0,Not much,Came about naturally,Dem/Lean Dem,Liberal,18-29,College graduate+,0.3502976747952842,"Joe Biden, the Democrat",0.0,0.0
201801146272.0,Some,Came about naturally,Dem/Lean Dem,Moderate,18-29,H.S. graduate or less,3.157267695824883,"Joe Biden, the Democrat",0.0,0.0
201801146276.0,Some,Came about naturally,Dem/Lean Dem,Moderate,30-49,College graduate+,0.4330603847085522,"Joe Biden, the Democrat",0.0,0.0
201801146395.0,Some,Came about naturally,Rep/Lean Rep,Moderate,50-64,College graduate+,0.2218346896862608,"Donald Trump, the Republican",0.0,1.0
201801146402.0,Some,Came about naturally,Rep/Lean Rep,Very conservative,50-64,Some College,0.369724635184705,"Donald Trump, the Republican",0.0,1.0
201801146425.0,Some,Came about naturally,Rep/Lean Rep,Conservative,65+,College graduate+,0.227483968598657,"Donald Trump, the Republican",0.0,1.0
201801146431.0,Some,Came about naturally,Dem/Lean Dem,Very liberal,30-49,College graduate+,0.3212710480865361,"Joe Biden, the Democrat",0.0,0.0
201801146651.0,None at all,Not sure,DK/Refused/No lean,Moderate,30-49,H.S. graduate or less,3.234437705805705,,,
201801146661.0,None at all,Not sure,DK/Refused/No lean,Moderate,50-64,Some College,0.3286648235073413,"Donald Trump, the Republican",,1.0
201801146743.0,Some,Came about naturally,Rep/Lean Rep,Moderate,50-64,H.S. graduate or less,2.0504723917299423,"Donald Trump, the Republican",0.0,1.0
201801146851.0,Not much,Not sure,Dem/Lean Dem,Moderate,30-49,College graduate+,0.3471495087894716,"Joe Biden, the Democrat",,0.0
201801146853.0,A lot,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,50-64,Some College,0.5560288880000401,"Donald Trump, the Republican",1.0,1.0
201801146904.0,A lot,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,50-64,H.S. graduate or less,1.5318866825906976,"Donald Trump, the Republican",1.0,1.0
201801147025.0,Not much,Came about naturally,Rep/Lean Rep,Conservative,50-64,College graduate+,0.3693668544308257,"Donald Trump, the Republican",0.0,1.0
201801147065.0,Some,Came about naturally,Dem/Lean Dem,Moderate,30-49,H.S. graduate or less,3.5864079061689185,"Joe Biden, the Democrat",0.0,0.0
201801147166.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,30-49,College graduate+,1.0745282953850213,"Donald Trump, the Republican",1.0,1.0
201801147207.0,Some,Not sure,Dem/Lean Dem,Conservative,50-64,College graduate+,0.6939726277319093,"Joe Biden, the Democrat",,0.0
201801147240.0,Some,Came about naturally,Rep/Lean Rep,Conservative,50-64,College graduate+,0.380170380024944,"Donald Trump, the Republican",0.0,1.0
201801147256.0,None at all,Came about naturally,Dem/Lean Dem,Moderate,30-49,College graduate+,0.3111994945422469,"Joe Biden, the Democrat",0.0,0.0
201801147286.0,Some,Came about naturally,Dem/Lean Dem,Liberal,30-49,College graduate+,0.6646330744876657,"Joe Biden, the Democrat",0.0,0.0
201801147292.0,Not much,Came about naturally,Rep/Lean Rep,Conservative,65+,H.S. graduate or less,5.376738410560439,"Donald Trump, the Republican",0.0,1.0
201801147325.0,Not much,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,30-49,College graduate+,1.1603493752788807,,1.0,
201801147352.0,Not much,Was developed intentionally in a lab,Dem/Lean Dem,Moderate,65+,H.S. graduate or less,0.9349476995973716,"Joe Biden, the Democrat",1.0,0.0
201801147358.0,None at all,Came about naturally,Rep/Lean Rep,Conservative,65+,College graduate+,0.227483968598657,"Joe Biden, the Democrat",0.0,0.0
201801147397.0,Not much,Not sure,Dem/Lean Dem,Moderate,65+,College graduate+,0.227483968598657,"Joe Biden, the Democrat",,0.0
201801147426.0,Not much,Not sure,Dem/Lean Dem,Liberal,65+,Some College,1.0801815152345056,"Joe Biden, the Democrat",,0.0
201801147493.0,Not much,Was developed intentionally in a lab,Dem/Lean Dem,Moderate,30-49,College graduate+,0.9141624480566856,"Joe Biden, the Democrat",1.0,0.0
201801147527.0,Not much,Came about naturally,Dem/Lean Dem,Liberal,18-29,College graduate+,0.5431373050695132,"Joe Biden, the Democrat",0.0,0.0
201801147532.0,Not much,Came about naturally,Rep/Lean Rep,Moderate,65+,College graduate+,0.2441934851170178,"Joe Biden, the Democrat",0.0,0.0
201801147539.0,Not much,Not sure,Dem/Lean Dem,Moderate,65+,College graduate+,0.3790222868308797,"Joe Biden, the Democrat",,0.0
201801147551.0,None at all,Came about naturally,Dem/Lean Dem,Liberal,30-49,College graduate+,0.5325200972531944,"Joe Biden, the Democrat",0.0,0.0
201801147567.0,Not much,Was developed intentionally in a lab,Dem/Lean Dem,Moderate,65+,Some College,0.3717364469787586,"Joe Biden, the Democrat",1.0,0.0
201801147572.0,None at all,Came about naturally,Dem/Lean Dem,Moderate,50-64,College graduate+,0.1717810671672039,"Joe Biden, the Democrat",0.0,0.0
201801147704.0,A lot,Came about naturally,Rep/Lean Rep,Conservative,65+,Some College,0.908028761407938,"Donald Trump, the Republican",0.0,1.0
201801147764.0,Not much,Not sure,Rep/Lean Rep,Conservative,50-64,Some College,0.8641334764779848,"Donald Trump, the Republican",,1.0
201801147801.0,Some,Came about naturally,Dem/Lean Dem,Liberal,30-49,College graduate+,0.2838023185187149,"Joe Biden, the Democrat",0.0,0.0
201801147864.0,A lot,Not sure,Dem/Lean Dem,Moderate,50-64,College graduate+,0.393722213983094,"Joe Biden, the Democrat",,0.0
201801147996.0,Some,Was made accidentally in a lab,Rep/Lean Rep,Conservative,65+,Some College,0.908028761407938,"Donald Trump, the Republican",,1.0
201801148011.0,Some,Came about naturally,Dem/Lean Dem,Very liberal,30-49,Some College,0.3433477788804093,"Joe Biden, the Democrat",0.0,0.0
201801148031.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,30-49,College graduate+,1.3224395974745655,"Donald Trump, the Republican",1.0,1.0
201801148033.0,Some,Came about naturally,Dem/Lean Dem,Moderate,65+,Some College,0.4550438158965828,"Joe Biden, the Democrat",0.0,0.0
201801148038.0,Not much,Came about naturally,Dem/Lean Dem,Liberal,30-49,College graduate+,0.2798391035141685,"Joe Biden, the Democrat",0.0,0.0
201801148041.0,A lot,Came about naturally,Dem/Lean Dem,Moderate,50-64,College graduate+,0.4479702720005671,"Joe Biden, the Democrat",0.0,0.0
201801148076.0,Not much,Not sure,Rep/Lean Rep,Moderate,50-64,College graduate+,0.5179961437773855,"Donald Trump, the Republican",,1.0
201801148100.0,Some,Was developed intentionally in a lab,Dem/Lean Dem,Moderate,50-64,Some College,0.3626564399343711,"Joe Biden, the Democrat",1.0,0.0
201801148103.0,Some,Not sure,Rep/Lean Rep,Conservative,50-64,Some College,0.7297198329885695,"Donald Trump, the Republican",,1.0
201801148106.0,Not much,Came about naturally,Rep/Lean Rep,Moderate,65+,Some College,1.2149090516559669,"Donald Trump, the Republican",0.0,1.0
201801148185.0,Not much,Came about naturally,Rep/Lean Rep,Conservative,30-49,Some College,1.8178020251725928,"Donald Trump, the Republican",0.0,1.0
201801148195.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,50-64,College graduate+,0.3147847981571407,"Donald Trump, the Republican",1.0,1.0
201801148228.0,Some,Was made accidentally in a lab,Rep/Lean Rep,Conservative,30-49,Some College,1.6199953132144274,"Donald Trump, the Republican",,1.0
201801148364.0,Not much,Not sure,Rep/Lean Rep,Conservative,30-49,College graduate+,1.1603493752788807,"Donald Trump, the Republican",,1.0
201801148386.0,Some,Not sure,Rep/Lean Rep,Conservative,30-49,College graduate+,0.3891621197886757,"Jo Jorgensen, the Libertarian Party candidate",,
201801148476.0,A lot,Not sure,Rep/Lean Rep,Very conservative,30-49,College graduate+,0.7478071489817713,,,
201801148615.0,None at all,Not sure,DK/Refused/No lean,Refused,30-49,H.S. graduate or less,6.213815757358914,,,
201801148621.0,Some,Not sure,Rep/Lean Rep,Conservative,65+,Some College,0.575259486340905,"Donald Trump, the Republican",,1.0
201801148647.0,Not much,Came about naturally,Dem/Lean Dem,Very liberal,30-49,College graduate+,1.3519052195132042,"Joe Biden, the Democrat",0.0,0.0
201801148662.0,Some,Came about naturally,Dem/Lean Dem,Very liberal,18-29,College graduate+,0.8385541927394977,"Howie Hawkins, the Green Party candidate",0.0,
201801148665.0,A lot,Came about naturally,DK/Refused/No lean,Moderate,18-29,College graduate+,0.6614056498829151,"Joe Biden, the Democrat",0.0,0.0
201801148684.0,Some,Came about naturally,Rep/Lean Rep,Conservative,50-64,College graduate+,0.317264943657635,"Donald Trump, the Republican",0.0,1.0
201801148733.0,Some,Came about naturally,Dem/Lean Dem,Liberal,30-49,College graduate+,0.81485298012428,"Joe Biden, the Democrat",0.0,0.0
201801148846.0,Not much,Not sure,Rep/Lean Rep,Conservative,65+,College graduate+,0.4382791325939977,"Donald Trump, the Republican",,1.0
201801148918.0,A lot,Came about naturally,Rep/Lean Rep,Moderate,50-64,Some College,0.981101277381672,"Donald Trump, the Republican",0.0,1.0
201801148928.0,Refused,Not sure,Rep/Lean Rep,Very conservative,65+,College graduate+,0.2547848262475639,"Donald Trump, the Republican",,1.0
201801148930.0,Some,Came about naturally,Dem/Lean Dem,Liberal,30-49,College graduate+,0.2895649318999108,"Joe Biden, the Democrat",0.0,0.0
201801148960.0,Not much,Not sure,Dem/Lean Dem,Moderate,18-29,Some College,5.888411570938069,,,
201801149020.0,Some,Was made accidentally in a lab,Rep/Lean Rep,Very conservative,65+,Some College,0.8609746214236171,"Donald Trump, the Republican",,1.0
201801149023.0,Some,Was developed intentionally in a lab,Dem/Lean Dem,Liberal,65+,Some College,0.358926853566586,"Joe Biden, the Democrat",1.0,0.0
201801149143.0,Not much,Was made accidentally in a lab,Rep/Lean Rep,Conservative,50-64,College graduate+,1.1805806152909564,"Donald Trump, the Republican",,1.0
201801149167.0,Some,Was developed intentionally in a lab,DK/Refused/No lean,Refused,18-29,H.S. graduate or less,6.38193191584751,,1.0,
201801149188.0,Some,Doesn’t really exist,Dem/Lean Dem,Moderate,30-49,College graduate+,0.4022411474204947,"Donald Trump, the Republican",1.0,1.0
201801149200.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Very conservative,30-49,H.S. graduate or less,1.4591843289777324,"Donald Trump, the Republican",1.0,1.0
201801149273.0,None at all,Came about naturally,Dem/Lean Dem,Moderate,30-49,College graduate+,0.2066848499836244,"Joe Biden, the Democrat",0.0,0.0
201801149303.0,None at all,Was developed intentionally in a lab,Rep/Lean Rep,Moderate,65+,Some College,0.908028761407938,"Joe Biden, the Democrat",1.0,0.0
201801149311.0,Some,Not sure,Rep/Lean Rep,Conservative,30-49,Some College,0.6698218590489466,"Donald Trump, the Republican",,1.0
201801149390.0,Some,Came about naturally,Rep/Lean Rep,Conservative,30-49,College graduate+,0.4351275990213811,"Jo Jorgensen, the Libertarian Party candidate",0.0,
201801149467.0,Some,Not sure,Rep/Lean Rep,Very conservative,65+,Some College,1.3764313898138845,"Donald Trump, the Republican",,1.0
201801149496.0,Some,Not sure,Rep/Lean Rep,Conservative,30-49,Some College,1.276352523116428,,,
201801149559.0,Not much,Came about naturally,Rep/Lean Rep,Moderate,65+,College graduate+,0.2427636299901429,Another candidate,0.0,
201801149580.0,Some,Not sure,Rep/Lean Rep,Moderate,30-49,Some College,0.592058595272731,"Joe Biden, the Democrat",,0.0
201801149581.0,Some,Not sure,Rep/Lean Rep,Moderate,50-64,College graduate+,0.5805143085338328,,,
201801149610.0,Not much,Came about naturally,Dem/Lean Dem,Moderate,30-49,College graduate+,0.4330603847085522,"Joe Biden, the Democrat",0.0,0.0
201801149616.0,A lot,Came about naturally,Rep/Lean Rep,Refused,50-64,College graduate+,0.2218346896862608,"Donald Trump, the Republican",0.0,1.0
201801149630.0,Some,Was developed intentionally in a lab,DK/Refused/No lean,Moderate,65+,H.S. graduate or less,3.0990480052334455,"Joe Biden, the Democrat",1.0,0.0
201801149688.0,Some,Came about naturally,Dem/Lean Dem,Moderate,50-64,Some College,0.5936854627429907,,0.0,
201801149691.0,Not much,Came about naturally,Dem/Lean Dem,Liberal,30-49,Some College,1.1144658119483115,"Joe Biden, the Democrat",0.0,0.0
201801149708.0,A lot,Not sure,Rep/Lean Rep,Very conservative,50-64,Some College,0.9235033507368926,"Donald Trump, the Republican",,1.0
201801149780.0,Some,Not sure,Rep/Lean Rep,Refused,65+,H.S. graduate or less,1.853728290985366,Refused,,
201801149796.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Very conservative,50-64,College graduate+,0.2307862074979803,"Donald Trump, the Republican",1.0,1.0
201801149881.0,Not much,Came about naturally,Dem/Lean Dem,Moderate,30-49,College graduate+,0.393722213983094,Refused,0.0,
201801149928.0,None at all,Was developed intentionally in a lab,DK/Refused/No lean,Moderate,65+,Some College,1.0801815152345056,"Joe Biden, the Democrat",1.0,0.0
201801149935.0,A lot,Came about naturally,Dem/Lean Dem,Very liberal,30-49,College graduate+,0.9141624480566856,"Joe Biden, the Democrat",0.0,0.0
201801149954.0,Some,Came about naturally,Dem/Lean Dem,Liberal,65+,Some College,0.754905525400222,"Joe Biden, the Democrat",0.0,0.0
201801149970.0,None at all,Came about naturally,Dem/Lean Dem,Moderate,50-64,College graduate+,0.2825132295672791,"Joe Biden, the Democrat",0.0,0.0
201801150001.0,A lot,Was developed intentionally in a lab,Rep/Lean Rep,Very conservative,65+,Some College,0.7665325256192568,"Donald Trump, the Republican",1.0,1.0
201801150074.0,None at all,Was made accidentally in a lab,Dem/Lean Dem,Liberal,65+,College graduate+,0.5096297870859479,"Joe Biden, the Democrat",,0.0
201801150088.0,Some,Not sure,Rep/Lean Rep,Conservative,65+,College graduate+,0.575242611489201,"Donald Trump, the Republican",,1.0
201801150144.0,Not much,Came about naturally,Rep/Lean Rep,Conservative,50-64,College graduate+,0.317264943657635,"Donald Trump, the Republican",0.0,1.0
201801150222.0,Some,Not sure,Dem/Lean Dem,Moderate,50-64,College graduate+,0.3212710480865361,"Joe Biden, the Democrat",,0.0
201801150277.0,A lot,Came about naturally,Dem/Lean Dem,Liberal,30-49,Some College,0.3433477788804093,"Joe Biden, the Democrat",0.0,0.0
201801150324.0,Not much,Came about naturally,Rep/Lean Rep,Conservative,65+,Some College,0.5133480775464817,"Donald Trump, the Republican",0.0,1.0
201801150341.0,Some,Not sure,Rep/Lean Rep,Moderate,30-49,Some College,0.5859181553113543,"Joe Biden, the Democrat",,0.0
201801150530.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,30-49,College graduate+,0.4883826596200049,"Donald Trump, the Republican",1.0,1.0
201801150534.0,Some,Not sure,Rep/Lean Rep,Moderate,30-49,Some College,1.424553182506527,"Donald Trump, the Republican",,1.0
201801150540.0,A lot,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,65+,College graduate+,0.2547848262475639,"Donald Trump, the Republican",1.0,1.0
201801150614.0,None at all,Came about naturally,Dem/Lean Dem,Liberal,50-64,College graduate+,0.4583816007988759,"Joe Biden, the Democrat",0.0,0.0
201801150723.0,None at all,Came about naturally,Dem/Lean Dem,Liberal,50-64,College graduate+,0.2071585362363679,"Joe Biden, the Democrat",0.0,0.0
201801150743.0,Some,Was developed intentionally in a lab,Dem/Lean Dem,Very liberal,30-49,H.S. graduate or less,4.610000697194773,,1.0,
201801150777.0,Not much,Came about naturally,Dem/Lean Dem,Liberal,65+,College graduate+,0.6413499780877429,"Joe Biden, the Democrat",0.0,0.0
201801150799.0,Some,Was developed intentionally in a lab,Dem/Lean Dem,Moderate,30-49,H.S. graduate or less,1.0080915894817246,"Joe Biden, the Democrat",1.0,0.0
201801150805.0,A lot,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,65+,Some College,0.4328651419033417,"Donald Trump, the Republican",1.0,1.0
201801150851.0,None at all,Not sure,Dem/Lean Dem,Moderate,30-49,College graduate+,0.7459847177093418,"Joe Biden, the Democrat",,0.0
201801150873.0,Refused,Came about naturally,Rep/Lean Rep,Conservative,30-49,College graduate+,0.5470871760054028,"Donald Trump, the Republican",0.0,1.0
201801150898.0,A lot,Came about naturally,Rep/Lean Rep,Very conservative,30-49,Some College,0.6355416450590479,"Donald Trump, the Republican",0.0,1.0
201801150939.0,Not much,Not sure,Rep/Lean Rep,Moderate,65+,Some College,0.575259486340905,"Donald Trump, the Republican",,1.0
201801151003.0,Some,Came about naturally,Rep/Lean Rep,Conservative,50-64,College graduate+,0.2585335737324687,"Donald Trump, the Republican",0.0,1.0
201801151012.0,Some,Was developed intentionally in a lab,Dem/Lean Dem,Moderate,50-64,College graduate+,0.387776374837491,"Joe Biden, the Democrat",1.0,0.0
201801151067.0,Some,Came about naturally,Rep/Lean Rep,Conservative,65+,College graduate+,0.227483968598657,"Donald Trump, the Republican",0.0,1.0
201801151084.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,18-29,College graduate+,0.8385541927394977,,1.0,
201801151111.0,Some,Came about naturally,Rep/Lean Rep,Moderate,30-49,College graduate+,2.998503422705845,,0.0,
201801151120.0,None at all,Came about naturally,Dem/Lean Dem,Moderate,65+,College graduate+,0.3889894681791227,"Joe Biden, the Democrat",0.0,0.0
201801151121.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,50-64,Some College,0.3932743824236601,"Donald Trump, the Republican",1.0,1.0
201801151154.0,Some,Came about naturally,Rep/Lean Rep,Moderate,50-64,College graduate+,0.2218346896862608,"Joe Biden, the Democrat",0.0,0.0
201801151178.0,None at all,Came about naturally,Dem/Lean Dem,Very liberal,18-29,Some College,1.2254207957246006,"Joe Biden, the Democrat",0.0,0.0
201801151205.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,18-29,College graduate+,1.279439606374768,"Jo Jorgensen, the Libertarian Party candidate",1.0,
201801151212.0,Some,Came about naturally,Dem/Lean Dem,Conservative,65+,College graduate+,0.9149533884833876,"Joe Biden, the Democrat",0.0,0.0
201801151219.0,A lot,Was made accidentally in a lab,Rep/Lean Rep,Conservative,65+,College graduate+,0.2547848262475639,"Donald Trump, the Republican",,1.0
201801151268.0,None at all,Came about naturally,Dem/Lean Dem,Refused,30-49,College graduate+,1.1674362439708543,Refused,0.0,
201801151281.0,Not much,Came about naturally,Dem/Lean Dem,Moderate,65+,College graduate+,0.227483968598657,"Joe Biden, the Democrat",0.0,0.0
201801151301.0,Some,Came about naturally,Dem/Lean Dem,Liberal,30-49,College graduate+,0.6411083318180221,"Joe Biden, the Democrat",0.0,0.0
201801151376.0,Not much,Not sure,Rep/Lean Rep,Conservative,50-64,College graduate+,0.3147847981571407,"Jo Jorgensen, the Libertarian Party candidate",,
201801151447.0,Not much,Not sure,Dem/Lean Dem,Moderate,65+,H.S. graduate or less,1.5840329905034911,"Joe Biden, the Democrat",,0.0
201801151470.0,A lot,Not sure,Dem/Lean Dem,Liberal,65+,Some College,0.3262649169600645,"Joe Biden, the Democrat",,0.0
201801151499.0,Some,Came about naturally,Dem/Lean Dem,Moderate,50-64,College graduate+,1.062980061414255,"Joe Biden, the Democrat",0.0,0.0
201801151530.0,Not much,Was developed intentionally in a lab,Rep/Lean Rep,Moderate,30-49,Some College,3.172427993899287,"Donald Trump, the Republican",1.0,1.0
201801151561.0,A lot,Not sure,Rep/Lean Rep,Conservative,50-64,Some College,0.9170947737879904,"Donald Trump, the Republican",,1.0
201801151574.0,None at all,Not sure,Rep/Lean Rep,Conservative,65+,College graduate+,1.1646273795174495,"Donald Trump, the Republican",,1.0
201801151687.0,None at all,Came about naturally,Rep/Lean Rep,Moderate,50-64,Some College,0.6216846399863039,"Joe Biden, the Democrat",0.0,0.0
201801151801.0,Some,Came about naturally,Dem/Lean Dem,Very liberal,30-49,College graduate+,0.2833075285328312,"Joe Biden, the Democrat",0.0,0.0
201801151824.0,A lot,Not sure,Rep/Lean Rep,Moderate,50-64,College graduate+,0.4373074525236187,"Donald Trump, the Republican",,1.0
201801151839.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Very conservative,30-49,Some College,1.5394823515954972,"Donald Trump, the Republican",1.0,1.0
201801151843.0,Not much,Not sure,Dem/Lean Dem,Moderate,65+,Some College,0.7356999594242559,"Joe Biden, the Democrat",,0.0
201801151852.0,Not much,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,50-64,H.S. graduate or less,0.7302318265900904,"Donald Trump, the Republican",1.0,1.0
201801151854.0,Some,Came about naturally,Rep/Lean Rep,Moderate,65+,College graduate+,0.2228900847276511,"Joe Biden, the Democrat",0.0,0.0
201801151900.0,A lot,Not sure,Dem/Lean Dem,Liberal,18-29,College graduate+,0.5234933969946561,"Joe Biden, the Democrat",,0.0
201801151935.0,A lot,Not sure,Rep/Lean Rep,Moderate,30-49,Some College,0.5283179923594749,"Donald Trump, the Republican",,1.0
201801152012.0,A lot,Came about naturally,Dem/Lean Dem,Very liberal,18-29,Some College,2.099811303386269,"Joe Biden, the Democrat",0.0,0.0
201801152117.0,Some,Came about naturally,Rep/Lean Rep,Conservative,50-64,College graduate+,0.3102954082448866,"Donald Trump, the Republican",0.0,1.0
201801152181.0,Not much,Came about naturally,Dem/Lean Dem,Liberal,50-64,College graduate+,0.3603295344096243,"Joe Biden, the Democrat",0.0,0.0
201801152266.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Liberal,30-49,Some College,0.5283179923594749,"Donald Trump, the Republican",1.0,1.0
201801152285.0,Not much,Came about naturally,Rep/Lean Rep,Conservative,65+,College graduate+,1.008594869048371,"Donald Trump, the Republican",0.0,1.0
201801152382.0,Some,Came about naturally,Dem/Lean Dem,Moderate,18-29,Some College,1.7177590003870802,"Joe Biden, the Democrat",0.0,0.0
201801152401.0,Some,Came about naturally,Rep/Lean Rep,Conservative,30-49,College graduate+,0.4373074525236187,"Donald Trump, the Republican",0.0,1.0
201801152450.0,Some,Not sure,Rep/Lean Rep,Conservative,30-49,H.S. graduate or less,1.4201745214322814,"Donald Trump, the Republican",,1.0
201801152701.0,Some,Was developed intentionally in a lab,Dem/Lean Dem,Liberal,30-49,Some College,0.3357649151793398,"Joe Biden, the Democrat",1.0,0.0
201801152746.0,Some,Was made accidentally in a lab,Rep/Lean Rep,Conservative,30-49,Some College,0.4843338704683956,"Donald Trump, the Republican",,1.0
201801152767.0,Some,Not sure,Rep/Lean Rep,Conservative,30-49,H.S. graduate or less,0.7137944212009235,"Donald Trump, the Republican",,1.0
201801152812.0,Not much,Not sure,DK/Refused/No lean,Moderate,65+,College graduate+,0.497122883305049,"Donald Trump, the Republican",,1.0
201801152828.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Very conservative,50-64,H.S. graduate or less,1.2688321938275844,"Donald Trump, the Republican",1.0,1.0
201801152901.0,Not much,Was developed intentionally in a lab,Dem/Lean Dem,Liberal,18-29,College graduate+,3.175813139216809,,1.0,
201801153001.0,Some,Was developed intentionally in a lab,Dem/Lean Dem,Moderate,30-49,H.S. graduate or less,1.95471178442974,,1.0,
201801153007.0,Some,Came about naturally,Rep/Lean Rep,Very conservative,65+,College graduate+,0.249603774574315,"Donald Trump, the Republican",0.0,1.0
201801153031.0,Some,Was developed intentionally in a lab,Dem/Lean Dem,Moderate,30-49,College graduate+,0.230468446528519,"Joe Biden, the Democrat",1.0,0.0
201801153062.0,Some,Came about naturally,Rep/Lean Rep,Moderate,30-49,College graduate+,0.7382877370202725,"Donald Trump, the Republican",0.0,1.0
201801153142.0,Some,Came about naturally,Dem/Lean Dem,Moderate,65+,College graduate+,0.2214036639512449,"Joe Biden, the Democrat",0.0,0.0
201801153161.0,Not much,Was developed intentionally in a lab,DK/Refused/No lean,Moderate,50-64,Some College,0.3423469506583211,"Joe Biden, the Democrat",1.0,0.0
201801153187.0,Not much,Came about naturally,Dem/Lean Dem,Moderate,50-64,H.S. graduate or less,2.0841810624291925,"Joe Biden, the Democrat",0.0,0.0
201801153196.0,Some,Came about naturally,Dem/Lean Dem,Very liberal,30-49,College graduate+,0.6478401858027472,"Joe Biden, the Democrat",0.0,0.0
201801153243.0,Some,Came about naturally,Dem/Lean Dem,Moderate,65+,College graduate+,0.2541918555187609,"Joe Biden, the Democrat",0.0,0.0
201801153273.0,A lot,Not sure,Rep/Lean Rep,Very conservative,65+,College graduate+,0.249603774574315,"Donald Trump, the Republican",,1.0
201801153304.0,None at all,Came about naturally,Rep/Lean Rep,Conservative,65+,College graduate+,0.561078032636311,"Donald Trump, the Republican",0.0,1.0
201801153331.0,Some,Was made accidentally in a lab,Dem/Lean Dem,Moderate,30-49,College graduate+,0.4373074525236187,"Donald Trump, the Republican",,1.0
201801153349.0,Some,Came about naturally,Rep/Lean Rep,Moderate,30-49,H.S. graduate or less,0.8526244297659678,,0.0,
201801153428.0,Some,Came about naturally,Dem/Lean Dem,Moderate,30-49,College graduate+,0.4921817942421262,"Joe Biden, the Democrat",0.0,0.0
201801153470.0,Not much,Came about naturally,Dem/Lean Dem,Liberal,50-64,Some College,0.3928064857292704,"Joe Biden, the Democrat",0.0,0.0
201801153485.0,Not much,Not sure,Rep/Lean Rep,Very conservative,65+,Some College,0.5128964632978182,"Donald Trump, the Republican",,1.0
201801153586.0,Some,Came about naturally,Dem/Lean Dem,Moderate,65+,Some College,0.319101043048415,,0.0,
201801153631.0,Not much,Not sure,Dem/Lean Dem,Moderate,50-64,College graduate+,0.724054467760679,"Joe Biden, the Democrat",,0.0
201801153637.0,A lot,Came about naturally,Rep/Lean Rep,Very conservative,50-64,College graduate+,0.2532441664265915,"Donald Trump, the Republican",0.0,1.0
201801153646.0,Not much,Not sure,Rep/Lean Rep,Moderate,30-49,H.S. graduate or less,1.6848906387436429,,,
201801153651.0,Some,Was developed intentionally in a lab,Rep/Lean Rep,Conservative,30-49,College graduate+,1.1720302000931735,"Donald Trump, the Republican",1.0,1.0
201801153699.0,None at all,Came about naturally,Dem/Lean Dem,Liberal,30-49,College graduate+,0.3044608748746562,"Joe Biden, the Democrat",0.0,0.0
201801153749.0,None at all,Was developed intentionally in a lab,Rep/Lean Rep,Moderate,30-49,College graduate+,0.4373074525236187,"Donald Trump, the Republican",1.0,1.0
201801153762.0,None at all,Came about naturally,Rep/Lean Rep,Moderate,50-64,College graduate+,0.2260969705639315,"Joe Biden, the Democrat",0.0,0.0
201801153828.0,Not much,Came about naturally,Dem/Lean Dem,Liberal,30-49,College graduate+,0.2751798570797386,"Howie Hawkins, the Green Party candidate",0.0,
201801153845.0,Some,Doesn’t really exist,Dem/Lean Dem,Moderate,30-49,Some College,0.5238903056203935,"Joe Biden, the Democrat",1.0,0.0
201801153920.0,None at all,Came about naturally,Rep/Lean Rep,Moderate,30-49,College graduate+,0.8904173234304539,"Joe Biden, the Democrat",0.0,0.0
201801153965.0,Some,Came about naturally,Rep/Lean Rep,Conservative,50-64,College graduate+,0.2532441664265915,"Donald Trump, the Republican",0.0,1.0
201801154159.0,A lot,Was developed intentionally in a lab,Dem/Lean Dem,Conservative,30-49,Some College,0.6768994259191763,,1.0,
